date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:36:23	19297/19297	---MCZ	200	added ('OK')	text/html	etag:W/%224b61-5d4cb5631b893%22	https://weboas.is/	C:/My%20Web%20Sites/weboasis/weboas.is/index.html	(from )
10:36:23	899/899	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22a83-5be142aecf4cf%22	https://weboas.is/robots.txt		(from )
10:36:24	19255/19255	---M-Z	200	added ('OK')	text/css	etag:W/%224b37-5c7229e303fb0%22	https://weboas.is/css/style.min.css	C:/My%20Web%20Sites/weboasis/weboas.is/css/style.min.css	(from https://weboas.is/)
10:36:25	14/14	---M--	200	added ('OK')	text/plain	date:Thu,%2020%20Jan%202022%2018:36:25%20GMT	https://icanhazip.com/	C:/My%20Web%20Sites/weboasis/icanhazip.com/index.html	(from https://weboas.is/)
10:36:25	2016/2016	---M-Z	200	added ('OK')	text/css	etag:W/%227e0-5c7229e1c4a48%22	https://weboas.is/css/perfect-scrollbar.min.css	C:/My%20Web%20Sites/weboasis/weboas.is/css/perfect-scrollbar.min.css	(from https://weboas.is/)
10:36:26	761/761	---M-Z	200	added ('OK')	text/css	etag:W/%222f9-5c7229e1db1a8%22	https://weboas.is/css/index_search_button.min.css	C:/My%20Web%20Sites/weboasis/weboas.is/css/index_search_button.min.css	(from https://weboas.is/)
10:36:26	2051/2051	---M-Z	200	added ('OK')	text/css	etag:W/%22803-5c7229e255a9c%22	https://weboas.is/css/custom-items-menu.min.css	C:/My%20Web%20Sites/weboasis/weboas.is/css/custom-items-menu.min.css	(from https://weboas.is/)
10:36:27	1436/1436	---M-Z	200	added ('OK')	text/css	etag:W/%2259c-5d4cb1e2e8913%22	https://weboas.is/alerts/toastify.min.css	C:/My%20Web%20Sites/weboasis/weboas.is/alerts/toastify.min.css	(from https://weboas.is/)
10:36:27	15086/15086	---MCZ	200	added ('OK')	image/x-icon	etag:W/%223aee-5be142af633fe%22	https://weboas.is/favicon.ico	C:/My%20Web%20Sites/weboasis/weboas.is/favicon.ico	(from https://weboas.is/)
10:36:28	804/804	---M--	200	added ('OK')	image/png	etag:%22324-5aa48509f6c21%22	https://weboas.is/favicon/apple-touch-icon-57x57.png	C:/My%20Web%20Sites/weboasis/weboas.is/favicon/apple-touch-icon-57x57.png	(from https://weboas.is/)
10:36:28	1771/1771	---M--	200	added ('OK')	image/png	etag:%226eb-5aa48505a73c3%22	https://weboas.is/favicon/apple-touch-icon-114x114.png	C:/My%20Web%20Sites/weboasis/weboas.is/favicon/apple-touch-icon-114x114.png	(from https://weboas.is/)
10:36:28	950/950	---M--	200	added ('OK')	image/png	etag:%223b6-5aa485073a8ee%22	https://weboas.is/favicon/apple-touch-icon-72x72.png	C:/My%20Web%20Sites/weboasis/weboas.is/favicon/apple-touch-icon-72x72.png	(from https://weboas.is/)
10:36:29	1624/1624	---M--	200	added ('OK')	image/png	etag:%22658-5aa485084df36%22	https://weboas.is/favicon/apple-touch-icon-144x144.png	C:/My%20Web%20Sites/weboasis/weboas.is/favicon/apple-touch-icon-144x144.png	(from https://weboas.is/)
10:36:29	795/795	---M--	200	added ('OK')	image/png	etag:%2231b-5aa485062efa7%22	https://weboas.is/favicon/apple-touch-icon-60x60.png	C:/My%20Web%20Sites/weboasis/weboas.is/favicon/apple-touch-icon-60x60.png	(from https://weboas.is/)
10:36:29	1556/1556	---M--	200	added ('OK')	image/png	etag:%22614-5aa485049d9bc%22	https://weboas.is/favicon/apple-touch-icon-120x120.png	C:/My%20Web%20Sites/weboasis/weboas.is/favicon/apple-touch-icon-120x120.png	(from https://weboas.is/)
10:36:30	1021/1021	---M--	200	added ('OK')	image/png	etag:%223fd-5aa48506c4e1b%22	https://weboas.is/favicon/apple-touch-icon-76x76.png	C:/My%20Web%20Sites/weboasis/weboas.is/favicon/apple-touch-icon-76x76.png	(from https://weboas.is/)
10:36:30	1987/1987	---M--	200	added ('OK')	image/png	etag:%227c3-5aa4850a7c0f5%22	https://weboas.is/favicon/apple-touch-icon-152x152.png	C:/My%20Web%20Sites/weboasis/weboas.is/favicon/apple-touch-icon-152x152.png	(from https://weboas.is/)
10:36:30	3720/3720	---M--	200	added ('OK')	image/png	etag:%22e88-5aa4850973e5e%22	https://weboas.is/favicon/favicon-196x196.png	C:/My%20Web%20Sites/weboasis/weboas.is/favicon/favicon-196x196.png	(from https://weboas.is/)
10:36:31	1131/1131	---M--	200	added ('OK')	image/png	etag:%2246b-5aa485093083c%22	https://weboas.is/favicon/favicon-96x96.png	C:/My%20Web%20Sites/weboasis/weboas.is/favicon/favicon-96x96.png	(from https://weboas.is/)
10:36:31	411/411	---M--	200	added ('OK')	image/png	etag:%2219b-5aa48509b9b90%22	https://weboas.is/favicon/favicon-32x32.png	C:/My%20Web%20Sites/weboasis/weboas.is/favicon/favicon-32x32.png	(from https://weboas.is/)
10:36:31	307/307	---M--	200	added ('OK')	image/png	etag:%22133-5aa485049936c%22	https://weboas.is/favicon/favicon-16x16.png	C:/My%20Web%20Sites/weboasis/weboas.is/favicon/favicon-16x16.png	(from https://weboas.is/)
10:36:32	1005/1005	---M--	200	added ('OK')	image/png	etag:%223ed-5aa4850a3a243%22	https://weboas.is/favicon/favicon-128.png	C:/My%20Web%20Sites/weboasis/weboas.is/favicon/favicon-128.png	(from https://weboas.is/)
10:36:32	1624/1624	---M--	200	added ('OK')	image/png	etag:%22658-5aa4850825e95%22	https://weboas.is/favicon/mstile-144x144.png	C:/My%20Web%20Sites/weboasis/weboas.is/favicon/mstile-144x144.png	(from https://weboas.is/)
10:36:33	2489/2489	---M--	200	added ('OK')	image/png	etag:%229b9-5aa4850749b1f%22	https://weboas.is/favicon/mstile-70x70.png	C:/My%20Web%20Sites/weboasis/weboas.is/favicon/mstile-70x70.png	(from https://weboas.is/)
10:36:33	5865/5865	---M--	200	added ('OK')	image/png	etag:%2216e9-5aa48508a9428%22	https://weboas.is/favicon/mstile-150x150.png	C:/My%20Web%20Sites/weboasis/weboas.is/favicon/mstile-150x150.png	(from https://weboas.is/)
10:36:34	1736/1736	---M--	200	added ('OK')	image/png	etag:%226c8-5aa485051d0cf%22	https://weboas.is/favicon/mstile-310x150.png	C:/My%20Web%20Sites/weboasis/weboas.is/favicon/mstile-310x150.png	(from https://weboas.is/)
10:36:35	22348/22348	---M--	200	added ('OK')	image/png	etag:%22574c-5aa48508e5cea%22	https://weboas.is/favicon/mstile-310x310.png	C:/My%20Web%20Sites/weboasis/weboas.is/favicon/mstile-310x310.png	(from https://weboas.is/)
10:36:35	89501/89501	---M-Z	200	added ('OK')	application/javascript	etag:%2215d9d-5d286bb5121ea%22	https://weboas.is/js/jquery-3.6.0.min.js	C:/My%20Web%20Sites/weboasis/weboas.is/js/jquery-3.6.0.min.js	(from https://weboas.is/)
10:36:36	94887/94887	---M-Z	200	added ('OK')	application/javascript	etag:%22172a7-5d286bbb50480%22	https://weboas.is/js/script.min.js	C:/My%20Web%20Sites/weboasis/weboas.is/js/script.min.js	(from https://weboas.is/)
10:36:36	18769/18769	---M-Z	200	added ('OK')	application/javascript	etag:W/%224951-5d286bb1fa1e7%22	https://weboas.is/js/perfect-scrollbar.min.js	C:/My%20Web%20Sites/weboasis/weboas.is/js/perfect-scrollbar.min.js	(from https://weboas.is/)
10:36:37	14687/14687	---M-Z	200	added ('OK')	application/javascript	etag:W/%22395f-5d286bb33be65%22	https://weboas.is/js/platform.min.js	C:/My%20Web%20Sites/weboasis/weboas.is/js/platform.min.js	(from https://weboas.is/)
10:36:37	2840/2840	---M-Z	200	added ('OK')	application/javascript	etag:%22b18-5d286bb884741%22	https://weboas.is/js/custom-items-menu.min.js	C:/My%20Web%20Sites/weboasis/weboas.is/js/custom-items-menu.min.js	(from https://weboas.is/)
10:36:38	4273/4273	---M-Z	200	added ('OK')	application/javascript	etag:W/%2210b1-5d286bb410caf%22	https://weboas.is/js/custom.min.js	C:/My%20Web%20Sites/weboasis/weboas.is/js/custom.min.js	(from https://weboas.is/)
10:36:38	25550/25550	---M-Z	200	added ('OK')	application/javascript	etag:W/%2263ce-5d286bb5aa771%22	https://weboas.is/js/sortable.min.js	C:/My%20Web%20Sites/weboasis/weboas.is/js/sortable.min.js	(from https://weboas.is/)
10:36:38	28937/28937	---M-Z	200	added ('OK')	application/javascript	etag:W/%227109-5d286bbde27dd%22	https://weboas.is/js/jscolor.min.js	C:/My%20Web%20Sites/weboasis/weboas.is/js/jscolor.min.js	(from https://weboas.is/)
10:36:39	875/875	---M-Z	200	added ('OK')	application/javascript	etag:%2236b-5d286bc0b98cd%22	https://weboas.is/js/canvas/matrix.min.js	C:/My%20Web%20Sites/weboasis/weboas.is/js/canvas/matrix.min.js	(from https://weboas.is/)
10:36:39	2169/2169	---M-Z	200	added ('OK')	application/javascript	etag:W/%22879-5d286bb75efe4%22	https://weboas.is/js/def-settings-reloader.min.js	C:/My%20Web%20Sites/weboasis/weboas.is/js/def-settings-reloader.min.js	(from https://weboas.is/)
10:36:40	1813/1813	---M-Z	200	added ('OK')	application/javascript	etag:%22715-5d286bb370a28%22	https://weboas.is/js/index_search_button.min.js	C:/My%20Web%20Sites/weboasis/weboas.is/js/index_search_button.min.js	(from https://weboas.is/)
10:36:40	370/370	---M-Z	200	added ('OK')	application/javascript	etag:%22172-5d286bafcc7ef%22	https://weboas.is/js/searchlinks.min.js	C:/My%20Web%20Sites/weboasis/weboas.is/js/searchlinks.min.js	(from https://weboas.is/)
10:36:40	1016/1016	---M-Z	200	added ('OK')	application/javascript	etag:%223f8-5d286bb84e40e%22	https://weboas.is/js/index_search_links.min.js	C:/My%20Web%20Sites/weboasis/weboas.is/js/index_search_links.min.js	(from https://weboas.is/)
10:36:41	2620/2620	---M-Z	200	added ('OK')	application/javascript	etag:%22a3c-5d286bbd3f676%22	https://weboas.is/js/keyscroll.min.js	C:/My%20Web%20Sites/weboasis/weboas.is/js/keyscroll.min.js	(from https://weboas.is/)
10:36:41	385/385	---M-Z	200	added ('OK')	application/javascript	etag:W/%22181-5d286bb217e78%22	https://weboas.is/js/suggestions.min.js	C:/My%20Web%20Sites/weboasis/weboas.is/js/suggestions.min.js	(from https://weboas.is/)
10:36:41	6112/6112	---M-Z	200	added ('OK')	application/javascript	etag:%2217e0-5d4cb1e2eb7f3%22	https://weboas.is/alerts/toastify.min.js	C:/My%20Web%20Sites/weboasis/weboas.is/alerts/toastify.min.js	(from https://weboas.is/)
10:36:42	5869/5869	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2216ed-5d0f2e76c5038%22	https://weboas.is/media/logo.svg	C:/My%20Web%20Sites/weboasis/weboas.is/media/logo.svg	(from https://weboas.is/)
10:37:35	3967/3967	---MCZ	200	added ('OK')	text/html	etag:W/%22f7f-5c64f93325456%22	https://weboas.is/news/	C:/My%20Web%20Sites/weboasis/weboas.is/news/index.html	(from https://weboas.is/)
10:37:36	3970/3970	---MCZ	200	added ('OK')	text/html	etag:W/%22f82-5cb56e392debc%22	https://weboas.is/tech/	C:/My%20Web%20Sites/weboasis/weboas.is/tech/index.html	(from https://weboas.is/)
10:37:37	3971/3971	---MCZ	200	added ('OK')	text/html	etag:W/%22f83-5c7e91f97f521%22	https://weboas.is/twitter/	C:/My%20Web%20Sites/weboasis/weboas.is/twitter/index.html	(from https://weboas.is/)
10:37:58	14/14	---M--	200	added ('OK')	text/plain	date:Thu,%2020%20Jan%202022%2018:36:43%20GMT	https://icanhazip.com/robots.txt		(from https://weboas.is/)
10:38:29	3445/3445	---MCZ	200	added ('OK')	text/html	etag:W/%22d75-5c045925be684%22	https://weboas.is/crypto/	C:/My%20Web%20Sites/weboasis/weboas.is/crypto/index.html	(from https://weboas.is/)
10:38:30	6432/6432	---MCZ	200	added ('OK')	text/html	etag:W/%221920-5929be0c58fa7%22	https://weboas.is/stocks/	C:/My%20Web%20Sites/weboasis/weboas.is/stocks/index.html	(from https://weboas.is/)
10:38:30	6426/6426	---MCZ	200	added ('OK')	text/html	etag:W/%22191a-5b761602e776a%22	https://weboas.is/convert/	C:/My%20Web%20Sites/weboasis/weboas.is/convert/index.html	(from https://weboas.is/)
10:38:31	3751/3751	---MCZ	200	added ('OK')	text/html	etag:W/%22ea7-5a0d5732920bb%22	https://weboas.is/weather/	C:/My%20Web%20Sites/weboasis/weboas.is/weather/index.html	(from https://weboas.is/)
10:38:31	6385/6385	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2218f1-5d0f2e84bcb89%22	https://weboas.is/media/chat.svg	C:/My%20Web%20Sites/weboasis/weboas.is/media/chat.svg	(from https://weboas.is/css/style.min.css)
10:38:59	11173/11173	---M--	503	error ('Service%20Unavailable')	text/html	date:Thu,%2020%20Jan%202022%2018:38:31%20GMT	https://g0.si/	C:/My%20Web%20Sites/weboasis/g0.si/index.html	(from https://weboas.is/)
10:39:24	13778/13778	---MCZ	200	added ('OK')	text/html	etag:W/%2235d2-5c30506dd74d2%22	https://weboas.is/editors/	C:/My%20Web%20Sites/weboasis/weboas.is/editors/index.html	(from https://weboas.is/)
10:39:25	3752/3752	---MCZ	200	added ('OK')	text/html	etag:W/%22ea8-5c3a8f5a87c70%22	https://weboas.is/magnet/	C:/My%20Web%20Sites/weboasis/weboas.is/magnet/index.html	(from https://weboas.is/)
10:39:25	2739/2739	---MCZ	200	added ('OK')	text/html	etag:W/%22ab3-5cc39711676cf%22	https://weboas.is/stream/	C:/My%20Web%20Sites/weboasis/weboas.is/stream/index.html	(from https://weboas.is/)
10:39:27	12493/12493	---MCZ	200	added ('OK')	text/html	etag:W/%2230cd-5c7f7d5de8676%22	http://streamwat.ch/radio/	C:/My%20Web%20Sites/weboasis/streamwat.ch/radio/index.html	(from https://weboas.is/)
10:39:56	39650/39650	---MCZ	200	added ('OK')	text/html	etag:W/%229ae2-5c7eb2333503a%22	https://weboas.is/arcade/	C:/My%20Web%20Sites/weboasis/weboas.is/arcade/index.html	(from https://weboas.is/)
10:40:02	223262/223262	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Jan%202022%2018:39:59%20GMT	https://chatte.rs/	C:/My%20Web%20Sites/weboasis/chatte.rs/index.html	(from https://weboas.is/)
10:40:04	20207/20207	---MCZ	200	added ('OK')	text/html	etag:W/%224eef-5c7f7d35cf35d%22	http://streamwat.ch/	C:/My%20Web%20Sites/weboasis/streamwat.ch/index.html	(from https://weboas.is/)
10:40:21	9723/9723	---MCZ	200	added ('OK')	text/html	etag:W/%2225fb-5b779036ad1e0%22	https://weboas.is/upload/	C:/My%20Web%20Sites/weboasis/weboas.is/upload/index.html	(from https://weboas.is/)
10:40:21	3570/3570	---MCZ	200	added ('OK')	text/html	etag:W/%22df2-5cb553941dda0%22	https://weboas.is/ipfs/	C:/My%20Web%20Sites/weboasis/weboas.is/ipfs/index.html	(from https://weboas.is/)
10:40:22	51340/51340	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Jan%202022%2018:39:30%20GMT	https://weboas.is/forum/	C:/My%20Web%20Sites/weboasis/weboas.is/forum/index.html	(from https://weboas.is/)
10:40:22	2208/2208	---MCZ	200	added ('OK')	text/html	etag:W/%228a0-5b2d98248d270%22	https://weboas.is/todo/	C:/My%20Web%20Sites/weboasis/weboas.is/todo/index.html	(from https://weboas.is/)
10:40:22	5708/5708	---MCZ	200	added ('OK')	text/html	etag:W/%22164c-5cbd50a12799f%22	https://weboas.is/faq/	C:/My%20Web%20Sites/weboasis/weboas.is/faq/index.html	(from https://weboas.is/)
10:40:23	24826/24826	---MCZ	200	added ('OK')	text/html	etag:W/%2260fa-5cb5604ce19ff%22	https://weboas.is/text/	C:/My%20Web%20Sites/weboasis/weboas.is/text/index.html	(from https://weboas.is/)
10:40:23	15086/15086	---M-Z	200	added ('OK')	image/x-icon	etag:W/%223aee-5c64f93200c9e%22	https://weboas.is/news/favicon.ico	C:/My%20Web%20Sites/weboasis/weboas.is/news/favicon.ico	(from https://weboas.is/news/)
10:40:23	3425/3425	---MCZ	200	added ('OK')	text/html	etag:W/%22d61-5d2859f64fa23%22	https://weboas.is/qr/	C:/My%20Web%20Sites/weboasis/weboas.is/qr/index.html	(from https://weboas.is/)
10:40:23	3720/3720	---M--	200	added ('OK')	image/png	etag:%22e88-5c64f93319106%22	https://weboas.is/news/logo192.png	C:/My%20Web%20Sites/weboasis/weboas.is/news/logo192.png	(from https://weboas.is/news/)
10:40:24	522/522	---MCZ	200	added ('OK')	application/json	etag:W/%2220a-5c64f9328ee12%22	https://weboas.is/news/manifest.json	C:/My%20Web%20Sites/weboasis/weboas.is/news/manifest.json	(from https://weboas.is/news/)
10:40:25	159515/159515	---MCZ	200	added ('OK')	text/css	etag:W/%2226f1b-5c64f9389a40b%22	https://weboas.is/news/static/css/bootstrap.min.css	C:/My%20Web%20Sites/weboasis/weboas.is/news/static/css/bootstrap.min.css	(from https://weboas.is/news/)
10:40:25	729/729	---MCZ	200	added ('OK')	text/css	etag:W/%222d9-5c64f937a0405%22	https://weboas.is/news/static/css/main.858b4f31.chunk.css	C:/My%20Web%20Sites/weboasis/weboas.is/news/static/css/main.858b4f31.chunk.css	(from https://weboas.is/news/)
10:40:27	26040/26040	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265b8-5c64f93559ba5%22	https://weboas.is/news/static/js/main.js	C:/My%20Web%20Sites/weboasis/weboas.is/news/static/js/main.js	(from https://weboas.is/news/)
10:40:27	15086/15086	---M-Z	200	added ('OK')	image/x-icon	etag:W/%223aee-5cb56e39bfeb0%22	https://weboas.is/tech/favicon.ico	C:/My%20Web%20Sites/weboasis/weboas.is/tech/favicon.ico	(from https://weboas.is/tech/)
10:40:27	3720/3720	---M--	200	added ('OK')	image/png	etag:%22e88-5cb56e38a4b69%22	https://weboas.is/tech/logo192.png	C:/My%20Web%20Sites/weboasis/weboas.is/tech/logo192.png	(from https://weboas.is/tech/)
10:40:28	1656439/1656439	---MCZ	200	added ('OK')	application/javascript	etag:W/%22194677-5c64f93611cfa%22	https://weboas.is/news/static/js/2.171185e7.chunk.js	C:/My%20Web%20Sites/weboasis/weboas.is/news/static/js/2.171185e7.chunk.js	(from https://weboas.is/news/)
10:40:29	522/522	---MCZ	200	added ('OK')	application/json	etag:W/%2220a-5cb56e39b3390%22	https://weboas.is/tech/manifest.json	C:/My%20Web%20Sites/weboasis/weboas.is/tech/manifest.json	(from https://weboas.is/tech/)
10:40:29	159515/159515	---MCZ	200	added ('OK')	text/css	etag:W/%2226f1b-5cb56e3e1358d%22	https://weboas.is/tech/static/css/bootstrap.min.css	C:/My%20Web%20Sites/weboasis/weboas.is/tech/static/css/bootstrap.min.css	(from https://weboas.is/tech/)
10:40:30	729/729	---MCZ	200	added ('OK')	text/css	etag:W/%222d9-5cb56e3d8253a%22	https://weboas.is/tech/static/css/main.858b4f31.chunk.css	C:/My%20Web%20Sites/weboasis/weboas.is/tech/static/css/main.858b4f31.chunk.css	(from https://weboas.is/tech/)
10:40:31	30088/30088	---MCZ	200	added ('OK')	application/javascript	etag:W/%227588-5cb56e3beb18f%22	https://weboas.is/tech/static/js/main.js	C:/My%20Web%20Sites/weboasis/weboas.is/tech/static/js/main.js	(from https://weboas.is/tech/)
10:40:32	15086/15086	---MCZ	200	added ('OK')	image/x-icon	etag:W/%223aee-5c7e91f868ffa%22	https://weboas.is/twitter/favicon.ico	C:/My%20Web%20Sites/weboasis/weboas.is/twitter/favicon.ico	(from https://weboas.is/twitter/)
10:40:32	3720/3720	---M--	200	added ('OK')	image/png	etag:%22e88-5c7e91f8f90ae%22	https://weboas.is/twitter/logo192.png	C:/My%20Web%20Sites/weboasis/weboas.is/twitter/logo192.png	(from https://weboas.is/twitter/)
10:40:32	1656439/1656439	---MCZ	200	added ('OK')	application/javascript	etag:W/%22194677-5cb56e3c5be42%22	https://weboas.is/tech/static/js/2.9b203266.chunk.js	C:/My%20Web%20Sites/weboasis/weboas.is/tech/static/js/2.9b203266.chunk.js	(from https://weboas.is/tech/)
10:40:33	522/522	---MCZ	200	added ('OK')	application/json	etag:W/%2220a-5c7e91f8f4a5d%22	https://weboas.is/twitter/manifest.json	C:/My%20Web%20Sites/weboasis/weboas.is/twitter/manifest.json	(from https://weboas.is/twitter/)
10:40:34	159515/159515	---MCZ	200	added ('OK')	text/css	etag:W/%2226f1b-5c7e91fecd3d4%22	https://weboas.is/twitter/static/css/bootstrap.min.css	C:/My%20Web%20Sites/weboasis/weboas.is/twitter/static/css/bootstrap.min.css	(from https://weboas.is/twitter/)
10:40:34	729/729	---MCZ	200	added ('OK')	text/css	etag:W/%222d9-5c7e91fde0e8e%22	https://weboas.is/twitter/static/css/main.858b4f31.chunk.css	C:/My%20Web%20Sites/weboasis/weboas.is/twitter/static/css/main.858b4f31.chunk.css	(from https://weboas.is/twitter/)
10:40:36	30639/30639	---MCZ	200	added ('OK')	application/javascript	etag:W/%2277af-5c7e91fbacf10%22	https://weboas.is/twitter/static/js/main.js	C:/My%20Web%20Sites/weboasis/weboas.is/twitter/static/js/main.js	(from https://weboas.is/twitter/)
10:40:36	436/436	---MCZ	200	added ('OK')	text/css	etag:W/%221b4-5c045925be684%22	https://weboas.is/crypto/style.min.css	C:/My%20Web%20Sites/weboasis/weboas.is/crypto/style.min.css	(from https://weboas.is/crypto/)
10:40:37	4365/4365	---MCZ	200	added ('OK')	application/javascript	etag:W/%22110d-5c04592643386%22	https://weboas.is/crypto/x4-crypto-tables.min.js	C:/My%20Web%20Sites/weboasis/weboas.is/crypto/x4-crypto-tables.min.js	(from https://weboas.is/crypto/)
10:40:37	1656439/1656439	---MCZ	200	added ('OK')	application/javascript	etag:W/%22194677-5c7e91fc3e733%22	https://weboas.is/twitter/static/js/2.9b203266.chunk.js	C:/My%20Web%20Sites/weboasis/weboas.is/twitter/static/js/2.9b203266.chunk.js	(from https://weboas.is/twitter/)
10:40:37	29063/29063	---MCZ	200	added ('OK')	text/css	etag:W/%227187-5929c29b0a7d1%22	https://weboas.is/stocks/assets/vendor/font-awesome/css/font-awesome.min.css	C:/My%20Web%20Sites/weboasis/weboas.is/stocks/assets/vendor/font-awesome/css/font-awesome.min.css	(from https://weboas.is/stocks/)
10:40:38	1602/1602	---MCZ	200	added ('OK')	text/css	etag:W/%22642-5929c06b36924%22	https://weboas.is/stocks/assets/vendor/remodal/remodal.css	C:/My%20Web%20Sites/weboasis/weboas.is/stocks/assets/vendor/remodal/remodal.css	(from https://weboas.is/stocks/)
10:40:39	5514/5514	---MCZ	200	added ('OK')	text/css	etag:W/%22158a-5929c06b36924%22	https://weboas.is/stocks/assets/vendor/remodal/remodal-default-theme.css	C:/My%20Web%20Sites/weboasis/weboas.is/stocks/assets/vendor/remodal/remodal-default-theme.css	(from https://weboas.is/stocks/)
10:40:39	86709/86709	---MCZ	200	added ('OK')	application/javascript	etag:W/%22152b5-5929bfdb921d4%22	https://weboas.is/stocks/assets/vendor/jquery.js	C:/My%20Web%20Sites/weboasis/weboas.is/stocks/assets/vendor/jquery.js	(from https://weboas.is/stocks/)
10:40:40	19383/19383	---MCZ	200	added ('OK')	application/javascript	etag:W/%224bb7-5929c06bc98b5%22	https://weboas.is/stocks/assets/vendor/remodal/remodal.js	C:/My%20Web%20Sites/weboasis/weboas.is/stocks/assets/vendor/remodal/remodal.js	(from https://weboas.is/stocks/)
10:40:40	1245/1245	---MCZ	200	added ('OK')	application/javascript	etag:W/%224dd-5929bfd9e46d6%22	https://weboas.is/stocks/assets/js/modal.min.js	C:/My%20Web%20Sites/weboasis/weboas.is/stocks/assets/js/modal.min.js	(from https://weboas.is/stocks/)
10:40:41	25801/25801	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264c9-5929bfdb8f2f4%22	https://weboas.is/stocks/assets/vendor/date.js	C:/My%20Web%20Sites/weboasis/weboas.is/stocks/assets/vendor/date.js	(from https://weboas.is/stocks/)
10:40:42	150283/150283	---MCZ	200	added ('OK')	application/javascript	etag:W/%2224b0b-5929c05f5e57a%22	https://weboas.is/stocks/assets/vendor/chart.js/Chart.min.js	C:/My%20Web%20Sites/weboasis/weboas.is/stocks/assets/vendor/chart.js/Chart.min.js	(from https://weboas.is/stocks/)
10:40:43	2924/2924	---MCZ	200	added ('OK')	text/css	etag:W/%22b6c-5929c2c3d3f2f%22	https://weboas.is/stocks/assets/vendor/datatables/DataTables-1.10.12/css/dataTables.foundation.css	C:/My%20Web%20Sites/weboasis/weboas.is/stocks/assets/vendor/datatables/DataTables-1.10.12/css/dataTables.foundation.css	(from https://weboas.is/stocks/)
10:40:43	561/561	---MCZ	200	added ('OK')	text/css	etag:W/%22231-5929c2cda5a25%22	https://weboas.is/stocks/assets/vendor/datatables/FixedColumns-3.2.2/css/fixedColumns.foundation.css	C:/My%20Web%20Sites/weboasis/weboas.is/stocks/assets/vendor/datatables/FixedColumns-3.2.2/css/fixedColumns.foundation.css	(from https://weboas.is/stocks/)
10:40:44	380/380	---MCZ	200	added ('OK')	text/css	etag:W/%2217c-5929c2d2b6841%22	https://weboas.is/stocks/assets/vendor/datatables/FixedHeader-3.1.2/css/fixedHeader.foundation.css	C:/My%20Web%20Sites/weboasis/weboas.is/stocks/assets/vendor/datatables/FixedHeader-3.1.2/css/fixedHeader.foundation.css	(from https://weboas.is/stocks/)
10:40:44	109/109	---MCZ	200	added ('OK')	text/css	etag:W/%226d-5929c2d7bf95e%22	https://weboas.is/stocks/assets/vendor/datatables/KeyTable-2.1.3/css/keyTable.foundation.css	C:/My%20Web%20Sites/weboasis/weboas.is/stocks/assets/vendor/datatables/KeyTable-2.1.3/css/keyTable.foundation.css	(from https://weboas.is/stocks/)
10:40:45	4654/4654	---MCZ	200	added ('OK')	text/css	etag:W/%22122e-5929c2dcbee3a%22	https://weboas.is/stocks/assets/vendor/datatables/Responsive-2.1.0/css/responsive.foundation.css	C:/My%20Web%20Sites/weboasis/weboas.is/stocks/assets/vendor/datatables/Responsive-2.1.0/css/responsive.foundation.css	(from https://weboas.is/stocks/)
10:40:45	4444/4444	---MCZ	200	added ('OK')	text/css	etag:W/%22115c-5929c2e37528f%22	https://weboas.is/stocks/assets/vendor/datatables/Select-1.2.0/css/select.foundation.css	C:/My%20Web%20Sites/weboasis/weboas.is/stocks/assets/vendor/datatables/Select-1.2.0/css/select.foundation.css	(from https://weboas.is/stocks/)
10:40:47	4331/4331	---MCZ	200	added ('OK')	application/javascript	etag:W/%2210eb-5929c2c99807f%22	https://weboas.is/stocks/assets/vendor/datatables/DataTables-1.10.12/js/dataTables.foundation.js	C:/My%20Web%20Sites/weboasis/weboas.is/stocks/assets/vendor/datatables/DataTables-1.10.12/js/dataTables.foundation.js	(from https://weboas.is/stocks/)
10:40:47	447571/447571	---MCZ	200	added ('OK')	application/javascript	etag:W/%226d453-5929c2cace175%22	https://weboas.is/stocks/assets/vendor/datatables/DataTables-1.10.12/js/jquery.dataTables.js	C:/My%20Web%20Sites/weboasis/weboas.is/stocks/assets/vendor/datatables/DataTables-1.10.12/js/jquery.dataTables.js	(from https://weboas.is/stocks/)
10:40:47	45771/45771	---MCZ	200	added ('OK')	application/javascript	etag:W/%22b2cb-5929c2cfe8402%22	https://weboas.is/stocks/assets/vendor/datatables/FixedColumns-3.2.2/js/dataTables.fixedColumns.js	C:/My%20Web%20Sites/weboasis/weboas.is/stocks/assets/vendor/datatables/FixedColumns-3.2.2/js/dataTables.fixedColumns.js	(from https://weboas.is/stocks/)
